name,sido,sigungu,address,phone,longitude,latitude
반포동_원베일리점,서울특별시,서초구,"서울특별시 서초구 반포대로 291 1층 141호(반포동,원베일리 스퀘어)",000-0000-0197,127.000749,37.5039475
삼전동_삼전역점,서울특별시,송파구,서울특별시 송파구 백제고분로 202 1층 101호(삼전동),000-0000-0198,127.088997,37.5037888
역삼동_선릉역점,서울특별시,강남구,"서울특별시 강남구 선릉로 425 1층(역삼동,금원빌딩)",000-0000-0199,127.049402,37.5029556
삼전동_백제고분로점,서울특별시,송파구,서울특별시 송파구 백제고분로 262 1층 (삼전동),000-0000-0200,127.095385,37.5022252
역삼동_역삼역점,서울특별시,강남구,"서울특별시 강남구 논현로 511 1층(역삼동,에이치에스빌딩)",000-0000-0201,127.035955,37.5022215
석촌동_엄마손백화점점,서울특별시,송파구,"서울특별시 송파구 가락로 111 1층 (석촌동, 영보빌딩)",000-0000-0202,127.10831,37.5015565
석촌동_송파역점,서울특별시,송파구,서울특별시 송파구 송파대로 367 1층(석촌동),000-0000-0203,127.110955,37.5004999
상도동_성대시장점,서울특별시,동작구,서울특별시 동작구 상도로 102 외 2필지 (상도동),000-0000-0204,126.932025,37.4998546
신길동_신풍역비스타동원점,서울특별시,영등포구,"서울특별시 영등포구 신풍로 28 비스타원동 1층 123호(신길동,비스타동원)",000-0000-0205,126.909543,37.4997942
대방동_신대방삼거리역1번출구점,서울특별시,동작구,서울특별시 동작구 상도로 80 LG유플러스 (대방동),000-0000-0206,126.929345,37.4995377
신길6동_보라매점,서울특별시,영등포구,서울특별시 영등포구 여의대방로 135 (신길동),000-0000-0207,126.92005,37.4991712
일상의틈_역삼동_강남역12번출구점,서울특별시,강남구,"서울특별시 강남구 테헤란로 107 1층 (역삼동, 메디타워)",000-0000-0208,127.028637,37.4986915
대치4동_한티역점,서울특별시,강남구,서울특별시 강남구 선릉로 320 (대치동),000-0000-0209,127.052192,37.4982693
가락동_개롱역점,서울특별시,송파구,"서울특별시 송파구 오금로 400 102~3호(가락동,아람빌딩)",000-0000-0210,127.134767,37.4977994
거여동_마천사거리점,서울특별시,송파구,서울특별시 송파구 거마로 51 (거여동),000-0000-0211,127.145951,37.4976782
대치동_한티역 롯데백화점점,서울특별시,강남구,"서울특별시 강남구 도곡로 405 1층 112/113호(대치동,삼환 아르누보2)",000-0000-0212,127.054623,37.4974213
상도동_숭실대입구점,서울특별시,동작구,서울특별시 동작구 상도로 352 1층(상도동),000-0000-0213,126.952598,37.4969907
서초2동_강남역6번출구점,서울특별시,서초구,"서울특별시 서초구 강남대로 375 101호(서초동,서초현대타워아파트)",000-0000-0214,127.027788,37.4964212
오류동_오류역점,서울특별시,구로구,서울특별시 구로구 경인로 199-2 (오류동),000-0000-0215,126.843157,37.4959938
대치동_대치역1번출구점,서울특별시,강남구,"서울특별시 강남구 남부순환로 2927 1동 1층 104호(대치동,대치 클래시아)",000-0000-0216,127.06006,37.4938417
대치동_대치역7번출구점,서울특별시,강남구,"서울특별시 강남구 삼성로 155 1층(대치동,대치퍼스트빌딩)",000-0000-0217,127.062921,37.4938132
서초1동_교대역점,서울특별시,서초구,"서울특별시 서초구 서초대로 302 1층 (서초동, 인앤인오피스)",000-0000-0218,127.014568,37.4936753
개봉동_개봉역점,서울특별시,구로구,서울특별시 구로구 개봉로20길 66 407-15 (개봉동),000-0000-0219,126.858089,37.4933369
대림동_대림역11번출구점,서울특별시,영등포구,"서울특별시 영등포구 도림로 144 1층 106호(대림동,88월드타워)",000-0000-0220,126.898085,37.4933156
대림3동_대림역9번출구점,서울특별시,영등포구,"서울특별시 영등포구 도림로 135 LG유플러스 (대림동, 건설빌딩)",000-0000-0221,126.896887,37.4932064
거여동_거여역점,서울특별시,송파구,서울특별시 송파구 오금로 512 (거여동),000-0000-0222,127.145308,37.4926784
오류동_오류점,서울특별시,구로구,서울특별시 구로구 오류로8길 60 (오류동),000-0000-0223,126.843719,37.4922464
가락본동_문정로데오점,서울특별시,송파구,"서울특별시 송파구 중대로12길 35 상가 1층 (가락동, 가락우성2차아파트)",000-0000-0224,127.125496,37.4918629
구로동_구로4동주민센터점,서울특별시,구로구,"서울특별시 구로구 구로동로28길 86 1층(구로동,동진약국)",000-0000-0225,126.888759,37.4913789
대림동_대림공원사거리점,서울특별시,영등포구,"서울특별시 영등포구 디지털로54길 3 1층 (대림동, 동보빌딩)",000-0000-0226,126.901719,37.4904805
구로동_대림역점,서울특별시,구로구,서울특별시 구로구 도림로 85 (구로동),000-0000-0227,126.892594,37.4904274
신대방동_대림사거리점,서울특별시,동작구,서울특별시 동작구 시흥대로 658 신대방동 607-5번지 (신대방동),000-0000-0228,126.908085,37.4903416
보라매동_보라매점,서울특별시,관악구,서울특별시 관악구 봉천로 217-1 1층 (봉천동),000-0000-0229,126.925951,37.4901471
구로동_구로시장점,서울특별시,구로구,서울특별시 구로구 구로동로 120 1층(구로동),000-0000-0230,126.884522,37.4893205
개포동_개포동역점,서울특별시,강남구,"서울특별시 강남구 개포로 506 1층 108,109호(개포동,청우빌딩)",000-0000-0231,127.067496,37.4891255
구로동_구로시장맞은편점,서울특별시,구로구,서울특별시 구로구 구로동로 109 (구로동),000-0000-0232,126.884308,37.4884553
사당2동_이수역14번출구점,서울특별시,동작구,서울특별시 동작구 동작대로 127 1층 LG유플러스 총신대 (사당동),000-0000-0233,126.981912,37.4879441
문정동_문정중점,서울특별시,송파구,서울특별시 송파구 새말로19길 20 102호 (문정동),000-0000-0234,127.131266,37.4875589
봉천동_현대시장점,서울특별시,관악구,서울특별시 관악구 은천로 105 (봉천동),000-0000-0235,126.947143,37.4871224
신림동_신대방역사거리점,서울특별시,관악구,"서울특별시 관악구 난곡로 367 1층 (신림동, 경신빌딩)",000-0000-0236,126.913313,37.4867055
은천동_은천길점,서울특별시,관악구,"서울특별시 관악구 은천로 37 1층 (봉천동, 정암빌딩)",000-0000-0237,126.9395,37.4863437
신림동_르네상스쇼핑몰점,서울특별시,관악구,서울특별시 관악구 신림로 358-1 LG유플러스 (신림동),000-0000-0238,126.929573,37.486221
봉천동_서울대입구역점,서울특별시,관악구,서울특별시 관악구 관악로 231 1층 (봉천동),000-0000-0239,126.955478,37.4852248
구로동_남구로역5번출구점,서울특별시,구로구,서울특별시 구로구 도림로 5 1층 (구로동),000-0000-0240,126.886281,37.4852137
서초1동_남부터미널점,서울특별시,서초구,서울특별시 서초구 효령로 289 1층 (서초동),000-0000-0241,127.015889,37.4851517
신림동_신림역점,서울특별시,관악구,서울특별시 관악구 남부순환로 1601 (신림동),000-0000-0242,126.928455,37.4843462
문정동_문정역법조타운점,서울특별시,송파구,"서울특별시 송파구 송파대로 141 101동 1층 122호(문정동,르피에드)",000-0000-0243,127.122656,37.4840722
구로동_구로디지털단지역점,서울특별시,구로구,서울특별시 구로구 시흥대로 571 1층 엘지유플러스 (구로동),000-0000-0244,126.901727,37.4840113
사당동_남성역점,서울특별시,동작구,서울특별시 동작구 사당로 218-1 .,000-0000-0245,126.97211,37.4839687
서원동_신림중앙점,서울특별시,관악구,서울특별시 관악구 남부순환로 1596 신림동 1639-23 (신림동),000-0000-0246,126.927992,37.4837783
양재1동_양재역점,서울특별시,서초구,"서울특별시 서초구 강남대로 221 1층 112-1호(양재동,양재역환승주차장)",000-0000-0247,127.034307,37.4834001
방배1동_방배로점,서울특별시,서초구,서울특별시 서초구 방배로 100 (스무디킹방배역점) 1층(방배동),000-0000-0248,126.996747,37.4832604
가리봉동_가리봉시장점,서울특별시,구로구,서울특별시 구로구 구로동로 9 (가리봉동),000-0000-0249,126.886827,37.4827004
봉천동_봉천역점,서울특별시,관악구,서울특별시 관악구 남부순환로 1741 1층(봉천동),000-0000-0250,126.943642,37.4825526
행운동_봉천로사거리점,서울특별시,관악구,서울특별시 관악구 관악로 194 (봉천동),000-0000-0251,126.953727,37.4822508
서원동_신림로점,서울특별시,관악구,서울특별시 관악구 신림로 313 (신림동),000-0000-0252,126.929667,37.4822206
신림동_디지털단지입구교차로점,서울특별시,관악구,"서울특별시 관악구 시흥대로 548 LG유플러스 (신림동, 남문빌딩)",000-0000-0253,126.901075,37.4817673
난곡동_난곡사거리점,서울특별시,관악구,서울특별시 관악구 난곡로 310 (신림동),000-0000-0254,126.914755,37.4815258
사당동_사당점,서울특별시,동작구,서울특별시 동작구 동작대로 45 1층(사당동),000-0000-0255,126.981405,37.480781
가산동_가산디지털단지점,서울특별시,금천구,"서울특별시 금천구 가산디지털1로 168 A동 1층(가산동,우림라이온스밸리)",000-0000-0256,126.88249,37.479876
봉천동_쑥고개로점,서울특별시,관악구,"서울특별시 관악구 쑥고개로 73 1층 101호(봉천동,신화골든타워)",000-0000-0257,126.944582,37.4796068
신림동_신원시장점,서울특별시,관악구,서울특별시 관악구 문성로 219 1층 (신림동),000-0000-0258,126.928268,37.4795077
가산동_디지털단지오거리점,서울특별시,금천구,서울특별시 금천구 디지털로 212 1층 LG유플러스 (가산동),000-0000-0259,126.889795,37.4790812
개포4동_국민은행삼거리점,서울특별시,강남구,"서울특별시 강남구 개포로 229 1층 (개포동, 정원빌딩)",000-0000-0260,127.047747,37.4790077
장지동_위례신도시점,서울특별시,송파구,"서울특별시 송파구 위례광장로 136 3동 1층 129호(장지동,위례아이파크)",000-0000-0261,127.142214,37.4771038
남현동_관악점,서울특별시,관악구,서울특별시 관악구 남현길 8 1동 1층(남현동),000-0000-0262,126.977393,37.4761131
남현동_사당역5번출구점,서울특별시,관악구,서울특별시 관악구 과천대로 955 삼오빌딩 동 1층 (남현동),000-0000-0263,126.981157,37.4759426
인헌동_낙성대입구역점,서울특별시,관악구,서울특별시 관악구 남부순환로 1952 (봉천동),000-0000-0264,126.965635,37.4759299
가산동_하모니마트점,서울특별시,금천구,서울특별시 금천구 가산로 113 1층(가산동),000-0000-0265,126.892773,37.4757863
장지동_위례중앙점,서울특별시,송파구,"서울특별시 송파구 위례광장로 290 중앙푸르지오2단지 상가동 1층 101호(장지동,위례중앙푸르지오2단지)",000-0000-0266,127.142798,37.4749136
미성동_미성점,서울특별시,관악구,서울특별시 관악구 난곡로 229 (신림동),000-0000-0267,126.916674,37.4747066
난곡동_세이브마트점,서울특별시,관악구,서울특별시 관악구 난우길 10 1층(신림동),000-0000-0268,126.918856,37.4739784
독산동_남문시장점,서울특별시,금천구,서울특별시 금천구 독산로87길 2 (독산동),000-0000-0269,126.902579,37.4725062
난곡동_난곡점,서울특별시,관악구,서울특별시 관악구 난곡로 194 1층(신림동),000-0000-0270,126.91965,37.472267
독산동_독산사거리점,서울특별시,금천구,서울특별시 금천구 시흥대로 427 (독산동),000-0000-0271,126.897753,37.4716912
신림동_서울대벤처타운역점,서울특별시,관악구,서울특별시 관악구 신림로 136 1층 (신림동),000-0000-0272,126.934651,37.4716908
독산동_독산홈플러스점,서울특별시,금천구,서울특별시 금천구 시흥대로 406 LG유플러스 (독산동),000-0000-0273,126.898378,37.4696735
양재동_양재시민의숲역3번출구점,서울특별시,서초구,"서울특별시 서초구 강남대로 48-6 1층 엘지유플러스(양재동,한속빌딩)",000-0000-0274,127.040009,37.4691174
독산동_독산4동주민센터점,서울특별시,금천구,서울특별시 금천구 독산로 246 .,000-0000-0275,126.902471,37.4686949
독산2동_독산2호점,서울특별시,금천구,서울특별시 금천구 독산로 200 1층(독산동),000-0000-0276,126.902849,37.4648389
시흥1동_시흥2호점,서울특별시,금천구,서울특별시 금천구 독산로 137 (시흥동),000-0000-0277,126.904732,37.4595876
시흥1동_시흥사거리점,서울특별시,금천구,서울특별시 금천구 시흥대로 232 LG유플러스 (시흥동),000-0000-0278,126.90093,37.4545838
시흥동_시흥홈플러스점,서울특별시,금천구,서울특별시 금천구 시흥대로 211 (시흥동),000-0000-0279,126.90091,37.4526827
시흥동_금빛공원점,서울특별시,금천구,서울특별시 금천구 독산로 54 1층 (시흥동),000-0000-0280,126.906189,37.4519573
시흥5동_은행나무사거리점,서울특별시,금천구,서울특별시 금천구 금하로 711 LG유플러스 (시흥동),000-0000-0281,126.909004,37.4511125
담양읍_터미널점,전남광주통합특별시,담양군,전남광주통합특별시 담양군 담양읍 중앙로 32-1 1층(지침리),000-0000-0282,126.983646,35.3161761
